,0
"The ethnicity or, more generally, cultural heritage of a person. This can overlap with both religiousBelief (which may, however, change over time) and nativePlace (which, like ethnicity, does not change, though residency might). Whether a given property represents ethnicity or citizenship (nativePlace) can be a difficult decision, but in general, ethnic identities like ""Jewish"" or ""Greek"" take precedence. For example, we consider the Apostle Paul to have Jewish ethnicity, though he was a citizen of Tarsus, because he was raised as a Jew. Ethnicity is not specified without specific evidence, either textual or reliable tradition: for example, having a Greek name is not sufficient. ",1855
"The father of James, one of the Twelve",1856
"The father of Levi, one of the Twelve",1857
The first created human,1858
The founder of the Hebrew nation.,1859
"The historic background of the reference to Gog is most likely the Lydian king in the 7th Century BC. Its usage in Revelation seems to describe a group of people,  but it is hard to be certain what is intended in this apocalyptic context.",1860
The human language name of an Object in English. ,1861
"The human language name of an Object in Koine (not Modern) Greek, in the standard dictionary form (nominative case). ",1862
The identification of Alphaeus with Clopas is not completely certain: see ISBE for Alphaeus.,1863
The latitude component of a GeographicLocation,1864
"The location a person or group of people resides in. Range values may change over time: no attempt is made to capture this. Transient residence of very short duration is assumed to be visited, not resident. People addressed in a letter bound for a specific destination (e.g. the epistle of Paul to the Romans) are assumed to be resident there unless there is indication to the contrary (since the timing of a letter's arrival could not be determined with high precision). ",1865
"The location property relates a GeographicArea to a GeographicLocation. Each GeographicArea is assumed to have only one location, and no GeographicAreas share a location. ",1866
The longiitude component of a GeographicLocation,1867
The main definition for the Apostle Peter.,1868
The main subgroup of Jewish Palestine at the time of Christ: to be Judean therefore implies being Jewish as well. This is distinct from describing those of the tribe and lineage of Judah.,1869
"The notion of 'Jewish' as an ethnicity is problematic given the long history of God's chosen people and their many circumstances. Here it refers broadly to the Jewish identity, and is applied to all those from Abraham through Peter and Paul who would designate themselves as Jewish. In particular, no attempt is made to distinguish pre-Mosaic Jewish ethnicity from later forms. Israelite is only used a few times in the New Testament, and in those instances, it is treated synonymously with Jewish. ",1870
The only NT reference is a quotation from Jer 31:15: this presumably refers to Ramah near Bethel. ,1871
"The patriarch of the nation of Israel, son of Isaac and Abraham",1872
The state or place of the dead. SUO restricts use of GeographicArea to places on the earth.,1873
"The term translated ""foster-brother"" means Manaen and Herod Antipas were raised together, though not literally relatives.",1874
Theophilus,1875
There are no firm grounds for identifying this Rufus as the same person as the son of Simon of Cyrene mentioned in Mark 15 (though the tradition that Mark's Gospel was written in Rome makes this an intriguing possibility). ,1876
"There are other accounts of an unnamed woman annointing Jesus with oil, and various arguments about whether these were the same or different women. ",1877
There are two references to this Erastus: it's possible they represent two different people. See also the comment on ErastusTheTreasurer.       ,1878
There's no evidence other than the similar (and not uncommon) name to suggest this man is the same Amos as the Old Testament prophet. ,1879
There's no evidence to suggest a connection between Lazarus of Bethany and the same-named subject of Jesus' parable.,1880
Thessalonians,1881
Thessalonica,1882
Theudas,1883
"This Antioch is located in the Pisidian region of Asia Minor, a different place from the town of the same name in Syria",1884
"This attribute is only used by Matthew and Mark to describe Simon, one of Jesus' disciples. Given what else we know of Simon, it almost certainly designates a political attribute, rather than ethnicity.",1885
"This is distinct from Jewish as an ethnic heritage, which implies birth: one can have a ReligiousBelief of Judaism through conversion, despite not having Jewish ethnicity. Those who convert to other beliefs (most notably for the New Testament, Christianity) are typically designated as having Jewish ethnicity, but Christianity as a ReligiousBelief. There is no implication of faithful devotion to the Jewish faith. ",1886
"This is not the prophet contemporary with King David, but David's son.",1887
"This may be a figurative reference based on the pagan wife of Ahab in the Old Testament, rather than the actual name of a contemporary person.",1888
This may be overly precise positioning for a region,1889
"This may be the same as AlexanderTheHeretic, since they are both identified as opponents of Paul and the Gospel, and they both resided in Ephesus.",1890
"This name designates the nation inhabited by the descendants of Jacob's twelve sons. For Israel the patriarch, see Jacob. For the inhabitants of this nation, see Israelites. ",1891
"This person may be the same as Lucius of Cyrene, but there's no clear evidence other than the name. His residence in Corinth follows from the inference that Paul resided there when he wrote the letter to the Roman church.  ""kinsman"" here probably means that that he is a Jew, rather than an actual relation, given the number of people so designated in Romans 16. ",1892
"This person may be the same as the Lucius in Rome, but there's no clear evidence other than the name.",1893
"This person may be the same as the other person, though there isn't enough evidence to definitively say so. Typically the individuals will have the same name, and some overlap of circumstances that makes it possible. ",1894
Thomas,1895
Those regions that are outside normal human existence. ,1896
"Though Chuza's wife was a devoted follower of Jesus, there's no evidence as to Chuza's belief.",1897
"Though Epaphras is a contraction of Epaphroditus, this individual is distinct from the Epaphras mentioned in Colossians and Philemon.",1898
"Though Luke's geneaology lists Adam as ""the son of God"", this is not in the biological sense of childOf",1899
"Though Paul describes Demas as ""my fellow worker"" in Philemon, later he apparently deserted him and went to Thessalonica. He was with Paul when he wrote his letter to  Philemon and the Colossians, but Paul's location when writing them is uncertain. ",1900
"Though in its original Old Testament context Magog  referred to a region, its New Testament usage seems to describe a group of people. ",1901
"Though nothing else is recorded about Dionysius, the exclusivity and prestige of the Areopagus makes his descriptive surname significant. ",1902
Thyatira,1903
Tiberias,1904
"Tiberias was built by Herod Antipas, the tetrarch of Galilee, as his capital. ",1905
Tiberius Caesar,1906
Timaeus,1907
Timon,1908
Timothy,1909
"Timothy's residence in Corinth follows from the close of Paul's letter to the Romans, assumed to have been written from Corinth. ",1910
Titius,1911
Titus,1912
Trachonitis,1913
Tribe,1914
Troas,1915
Trophimus,1916
Tryphaena,1917
Tryphosa,1918
Tychicus,1919
Tyrannus,1920
Tyre,1921
Urbanus,1922
Uriah,1923
Uzziah,1924
Valley is just outside the walls of Jerusalem,1925
Water Area,1926
Woman,1927
"Wordnet: ""a land mass that projects well above its surroundings; higher than a hill. """,1928
XMLSchema#boolean,1929
XMLSchema#double,1930
XMLSchema#int,1931
XMLSchema#string,1932
Zacchaeus,1933
"Zacharias, father of John the Baptist, was a descendant of Abijah.",1934
Zadok,1935
Zarephath,1936
Zealot,1937
Zebedee,1938
Zebulun,1939
Zechariah,1940
Zenas,1941
Zerah,1942
Zerubbabel,1943
Zeus,1944
Zion,1945
a  judge of Israel prior to the monarchy,1946
"a ""kinsman"" and fellow prisoner of Paul",1947
"a ""worker in the Lord"" in Rome",1948
a Christian companion of the Apostle Paul in his Roman imprisonment,1949
"a Christian in Colossae whom Paul describes as ""our fellow soldier""",1950
a Christian in Joppa known for her charity,1951
a Christian in Philippi,1952
a Christian in Rome to whom Paul sent greetings,1953
a Christian in Rome whom Paul greeted,1954
a Christian leader at Antioch,1955
a Christian leader in Antioch,1956
a Christian who refused to help Paul during his Roman imprisonment,1957
a Christian who sent greeetings to Timothy in Paul's second epislte.,1958
"a Corinthian Christian, and former ruler of the synagogue there",1959
a Philippian Christian who worked alongside Paul,1960
a Roman to whom Paul sent greetings,1961
a Thessalonian companion of Paul's,1962
a blind beggar whom Jesus healed,1963
a character from the Old Testament era,1964
a close companion of the Apostle Paul,1965
a companion of Paul's who sent greetings to the Roman church,1966
a companion of the Apostle Paul,1967
a convert from Paul's address to the Aeropagus,1968
a convert from Paul's preaching in Philippi,1969
a craftsman in Ephesus who made silver shrines of Artemis,1970
"a criminal, released in place of Jesus",1971
"a daughter of Herod Agrippa I who heard Paul's defense to her brother, Herod Agrippa II",1972
a disciple mentioned in 3 John as having a good reputation,1973
a follower of Jesus who annointed him late in his ministry,1974
a king in Paul's time whose rule included Damascus,1975
a magician and false prophet who Paul and Silas encountered on Cyprus,1976
"a maid in the house of Mary, mother of John Mark",1977
a man Jesus brought back to life,1978
a martyr,1979
a member of the church to which 3 John was addressed,1980
a member of the early church who misrepresented a gift and died as a ,1981
a prophet in the church at Antioch,1982
a prophetess who spoke about the infant Jesus in the temple,1983
a respected Jewish teacher whom Paul studied under,1984
"a tentmaked converted by Paul who, together with his wife, became evangelists",1985
a traveling companion of Paul,1986
a traveling companion of Paul's,1987
a travelling companion of Paul,1988
a travelling companion of Paul's,1989
a woman to whom Paul sent greetings in his letter to the Romans,1990
a woman to whose house Peter came after his release from prison,1991
a woman who contributed to Jesus' support,1992
a woman wno contributed to Jesus' support,1993
a young man who fell asleep during a lengthy sermon by Paul,1994
altitude,1995
an Old Testament figure and negative example,1996
an Old Testament military leader from the book of Judges,1997
an Old Testament prophet,1998
an ancestor of King David in Matthew's genealogy of Jesus,1999
an apocalyptic opponent of God's people,2000
"an associate of Paul's, whom the Apostle entrusted with books, parchments, and his cloak",2001
an early Christian who was put forward (but not chosen) as a replacement for Judas Iscariot,2002
an eloquent evangelist whose ministry was initially based only on the teachings of John the Baptist,2003
an inhabitant of Rome,2004
an orator enlisted by Ananias the high priest to speak against Paul to Felix,2005
antagonist of,2006
apostle,2007
carpenter,2008
centurion,2009
chamberlain,2010
child of,2011
collaborates with,2012
coppersmith,2013
description,2014
emperor,2015
enemy of,2016
"ethical notion of a person.  Note that, although ",2017
ethnicity,2018
ethnicity of,2019
false,2020
fisherman,2021
general,2022
geodata for Alexandria,2023
geodata for Amphipolis,2024
geodata for Antioch,2025
geodata for Antipatris,2026
geodata for Apollonia,2027
geodata for Arimathea,2028
geodata for Assos,2029
geodata for Attalia,2030
geodata for Babylon,2031
geodata for Berea,2032
geodata for Bethany Beyond the Jordan,2033
geodata for Bethlehem,2034
geodata for Bethsaida,2035
geodata for Caesarea,2036
geodata for Caesarea Philippi,2037
geodata for Cana,2038
geodata for Capernaum,2039
geodata for Cenchreae,2040
geodata for Cnidus,2041
geodata for Colossae,2042
geodata for Corinth,2043
geodata for Cos,2044
geodata for Dalmanutha,2045
geodata for Derbe,2046
geodata for Emmaus,2047
geodata for Ephesus,2048
geodata for Ephraim,2049
geodata for Fair Havens,2050
geodata for Gaza,2051
geodata for Gomorrah,2052
geodata for Haran,2053
geodata for Iconium,2054
geodata for Jericho,2055
geodata for Jerusalem,2056
geodata for Joppa,2057
geodata for Laodicea,2058
geodata for Lasea,2059
geodata for Lydda,2060
geodata for Lystra,2061
geodata for Malta,2062
geodata for Miletus,2063
geodata for Mitylene,2064
geodata for Mount of Olives,2065
geodata for Myra,2066
geodata for Nain,2067
geodata for Nazareth,2068
geodata for Neapolis,2069
geodata for Nineveh,2070
geodata for Paphos,2071
geodata for Patara,2072
geodata for Perga,2073
geodata for Philadelphia,2074
geodata for Philippi,2075
geodata for Phoenix,2076
geodata for Puteoli,2077
geodata for Ramah,2078
geodata for Rhegium,2079
geodata for Rhodes,2080
geodata for Salamis,2081
geodata for Salem,2082
geodata for Salim,2083
geodata for Salmone,2084
geodata for Samaria,2085
geodata for Sardis,2086
geodata for Sea of Galilee,2087
geodata for Seleucia,2088
geodata for Shechem,2089
geodata for Sidon,2090
geodata for Smyrna,2091
geodata for Sodom,2092
geodata for Sychar,2093
geodata for Syracuse,2094
geodata for Tarsus,2095
geodata for Thessalonica,2096
geodata for Thyatira,2097
geodata for Tiberias,2098
geodata for Troas,2099
geodata for Tyre,2100
governor,2101
governor of Judea,2102
governor of Judea after Felix,2103
governor of Judea during the time when Paul was arrested in the Temple,2104
has antagonist,2105
has enemy,2106
has only genealogy mention,2107
her son Ishmael is not named in the New Testament,2108
high priest,2109
household manager,2110
"household of Aristobulus"", which may refer to slaves: so we have no evidence about the beliefs or other attributes of Aristobulus himself, other than his residence in Rome. One of the grandsons of Herod the Great had this name, though the name was common enough that this need not be the same man. ",2111
"household of Narcissus"", which may refer to slaves: so we have no evidence about the beliefs or other attributes of Narcissus himself, other than his residence in Rome. ",2112
husband of Isaac,2113
"inverse of antagonistOf, which is not necessarily reciprocal",2114
"inverse of enemyOf, which is not necessarily reciprocal",2115
king,2116
king of Israel,2117
king of Judah,2118
king of Moab who hired Balaam,2119
knows,2120
latitude,2121
location,2122
longitude,2123
magician,2124
maid,2125
member,2126
member of,2127
missionary,2128
mother of Ishmael; servant to Abraham's wife Sarah ,2129
native place,2130
occupation,2131
one of Jacob's wives,2132
one of Jesus' twelve apostles,2133
one of the most notable prophets in the Old Testament,2134
one of the sons of Herod the Great who ruled Judea for a time,2135
one of the two travellers on the road to Emmaus to whom Jesus appeared after his resurrection,2136
one of the woman who came to annoint Jesus' body after his crucifixion,2137
one whom Paul baptized in Corinth,2138
"or Luke 3. Since only limited information (their ancestry) is available about this special subset of names, this property exists to support filtering them out (or in). ",2139
or cultural,2140
orator,2141
owl#Class,2142
owl#DatatypeProperty,2143
owl#FunctionalProperty,2144
owl#InverseFunctionalProperty,2145
owl#ObjectProperty,2146
owl#Ontology,2147
owl#Restriction,2148
owl#SymmetricProperty,2149
owl#TransitiveProperty,2150
parent of,2151
political belief,2152
possibly same person as,2153
priest,2154
proconsul of Achaia,2155
procounsul,2156
procounsul of Cyprus and 'a man of intelligence',2157
prophet,2158
prophetess,2159
prostitute,2160
queen,2161
"relationship vocabulary, but with different domain and range.",2162
"relationship vocabulary, but with different domain and range. For clarity, <X antagonistOf Y> means X opposes, etc. Y, and also (by inference) <Y hasAntagonist X>. However, it does _not_ necessarily mean <Y antagonistOf X>, i.e. it is not necessarily reciprocal.",2163
"relationship vocabulary, but with different domain and range. For clarity, <X, enemyOf, Y> means X feels hatred, etc. towards Y, and also (by inference) <Y, hasEnemy, X>. However, it does _not_ necessarily mean <Y, enemyOf, X>, i.e. it is not necessarily reciprocal.",2164
"relationship vocabulary, but with different domain and range. In-laws are considered relatives. ",2165
"relationship vocabulary, but with different domain and range. Multiple spouses are all included, whether sequential (Herodias) or simultaneous (the woman at the well). ",2166
"relationship vocabulary, but with different domain and range. Therefore this is a symmetric relationship: if I know you, you also know me (or else we don't ""know"" each other in this sense). ",2167
"relationship vocabulary, but with different domain and range. Those to whom the author of a New Testament Epistle send greetings are assumed to be collaborators, though this is perhaps broader than the general sense of the word. However, simple Christian fellowship or conversion do not constitute collaboration in this sense. ",2168
relative of,2169
religious belief,2170
religious belief of,2171
resident place,2172
ruler,2173
ruler of Judea during Jesus' adult life,2174
see Caiaphas,2175
seller of purple goods,2176
servant,2177
sibling of,2178
"siblingOf are subproperties of this, properly speaking. ",2179
silversmith,2180
soldier,2181
spouse of,2182
subregion,2183
subregion of,2184
tanner,2185
tax collector,2186
teacher of the Jewish Law,2187
tentmaker,2188
tetrarch,2189
the chamberlain of Herod Agrippa,2190
the church in Laodicea met in her house,2191
the earthly father of Jesus,2192
the father of King David,2193
"the first son of Adam and Eve, who killed his brother Abel",2194
the first woman created by God,2195
the grandmother of Timothy,2196
the military tribune commanding the Roman forces in Jerusalem,2197
the mother of Jesus,2198
the mother of John the Baptist,2199
the mother of Timothy,2200
the pagan wife of Ahab in the Old Testament,2201
the scribe of Paul's letter to the Roman church,2202
the sister of Lazarus and Mary who annointed Jesus before his death,2203
the wife of Abraham and an example of faith,2204
treasurer,2205
tribe of Asher,2206
tribe of Benjamin,2207
tribe of Gad,2208
tribe of Issachar,2209
tribe of Joseph,2210
tribe of Judah,2211
tribe of Levi,2212
tribe of Manasseh,2213
tribe of Naphtali,2214
tribe of Reuben,2215
tribe of Simeon,2216
tribe of Zebulun,2217
tribune,2218
true,2219
visited place,2220
wife of Felix,2221
wife of Herod Antipas who had John the Baptist put to death,2222
